['[\'[\\\'[\\\\\\\'["[\\\\\\\\\\\\\\', '\'\\\'\\\\\\\'"\\\\\\\\\\\\\\\'B_er', '\'\\\'\\\\\\\'"\\\\\\\\\\\\\\\'I\\\\\\', '\'\\\'"\\\\\\\'err_I\\\\\\\']",', '\'"\\\'l_Fe\\\']",\',', '"\'err_l_Fe\']",', "'d']", 'err_d']
-0.1530 -0.0046 -2.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.1560 -0.0047 -5.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.1620 -0.0049 -6.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.1650 -0.0050 -8.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.1665 -0.0050 -9.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.1710 -0.0051 -11.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.1755 -0.0053 -13.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.1815 -0.0054 -16.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.1890 -0.0057 -19.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.1950 -0.0059 -23.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.2010 -0.0060 -25.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.2055 -0.0062 -28.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.2115 -0.0063 -31.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.2190 -0.0066 -34.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.2205 -0.0066 -36.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.2250 -0.0067 -38.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.2295 -0.0069 -39.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.2310 -0.0069 -41.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.2370 -0.0071 -43.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.2400 -0.0072 -45.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.2430 -0.0073 -47.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.2430 -0.0073 -48.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.2460 -0.0074 -48.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.2460 -0.0074 -50.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.2490 -0.0075 -50.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.2505 -0.0075 -51.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.2535 -0.0076 -52.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.2550 -0.0076 -53.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.2580 -0.0077 -55.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.2595 -0.0078 -56.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.2595 -0.0078 -56.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.2610 -0.0078 -56.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.2625 -0.0079 -57.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.2625 -0.0079 -58.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.2640 -0.0079 -58.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.2640 -0.0079 -59.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.2685 -0.0081 -60.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.2715 -0.0081 -61.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.2745 -0.0082 -63.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.2760 -0.0083 -64.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.2760 -0.0083 -65.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.2775 -0.0083 -65.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.2775 -0.0083 -66.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.2805 -0.0084 -67.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.2835 -0.0085 -68.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.2850 -0.0085 -69.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.2895 -0.0087 -70.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.2925 -0.0088 -72.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.2985 -0.0090 -74.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.3000 -0.0090 -75.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.3015 -0.0090 -77.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.3045 -0.0091 -78.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.3060 -0.0092 -79.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.3120 -0.0094 -81.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.3135 -0.0094 -82.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.3165 -0.0095 -83.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.3180 -0.0095 -85.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.3195 -0.0096 -85.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.3210 -0.0096 -86.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.3255 -0.0098 -88.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.3300 -0.0099 -89.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.3360 -0.0101 -92.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.3405 -0.0102 -94.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.3435 -0.0103 -96.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.3495 -0.0105 -99.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.3510 -0.0105 -101.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.3540 -0.0106 -102.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.3600 -0.0108 -104.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.3690 -0.0111 -108.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.3720 -0.0112 -110.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.3765 -0.0113 -111.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.3750 -0.0112 -113.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.3795 -0.0114 -114.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.3840 -0.0115 -116.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.3915 -0.0117 -118.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.3960 -0.0119 -121.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.4020 -0.0121 -124.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.4080 -0.0122 -126.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.4125 -0.0124 -128.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.4140 -0.0124 -130.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.4140 -0.0124 -131.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.4185 -0.0126 -132.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.4230 -0.0127 -134.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.4305 -0.0129 -137.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.4380 -0.0131 -141.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.4440 -0.0133 -144.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.4470 -0.0134 -146.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.4515 -0.0135 -148.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.4590 -0.0138 -151.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.4680 -0.0140 -155.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.4740 -0.0142 -158.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.4815 -0.0144 -161.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.4905 -0.0147 -165.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.4995 -0.0150 -170.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.5100 -0.0153 -173.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.5160 -0.0155 -177.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.5205 -0.0156 -180.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.5250 -0.0158 -183.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.5310 -0.0159 -185.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.5325 -0.0160 -187.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.5370 -0.0161 -188.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.5445 -0.0163 -192.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.5505 -0.0165 -195.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.5535 -0.0166 -196.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.5550 -0.0167 -198.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.5565 -0.0167 -198.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.5595 -0.0168 -200.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.5640 -0.0169 -201.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.5655 -0.0170 -203.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.5685 -0.0171 -204.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.5700 -0.0171 -205.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.5745 -0.0172 -207.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.5820 -0.0175 -210.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.5850 -0.0175 -212.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.5895 -0.0177 -213.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.5925 -0.0178 -215.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.5940 -0.0178 -216.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.6000 -0.0180 -218.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.6105 -0.0183 -221.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.6210 -0.0186 -227.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.6285 -0.0189 -231.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.6345 -0.0190 -234.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.6345 -0.0190 -235.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.6345 -0.0190 -236.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.6360 -0.0191 -236.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.6360 -0.0191 -237.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.6360 -0.0191 -237.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.6405 -0.0192 -238.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.6480 -0.0194 -239.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.6615 -0.0198 -245.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.6675 -0.0200 -249.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.6765 -0.0203 -252.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.6900 -0.0207 -258.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.7020 -0.0211 -263.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.7035 -0.0211 -266.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.7050 -0.0211 -267.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.7065 -0.0212 -268.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.7125 -0.0214 -270.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.7185 -0.0216 -272.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.7215 -0.0216 -274.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.7260 -0.0218 -276.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.7290 -0.0219 -278.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.7335 -0.0220 -279.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.7335 -0.0220 -280.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.7350 -0.0221 -282.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.7440 -0.0223 -284.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.7440 -0.0223 -285.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.7425 -0.0223 -285.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.7425 -0.0223 -286.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.7440 -0.0223 -286.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.7440 -0.0223 -286.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.7425 -0.0223 -286.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.7440 -0.0223 -286.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.7455 -0.0224 -286.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.7455 -0.0224 -287.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.7530 -0.0226 -289.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.7665 -0.0230 -293.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.7800 -0.0234 -298.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.7845 -0.0235 -302.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.7965 -0.0239 -306.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.8070 -0.0242 -310.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.8175 -0.0245 -315.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.8310 -0.0249 -320.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.8370 -0.0251 -324.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.8400 -0.0252 -326.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.8445 -0.0253 -328.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.8475 -0.0254 -330.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.8580 -0.0257 -333.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.8640 -0.0259 -336.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.8700 -0.0261 -339.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.8880 -0.0266 -345.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.8955 -0.0269 -349.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.9000 -0.0270 -352.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.9060 -0.0272 -355.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.9135 -0.0274 -357.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.9210 -0.0276 -360.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.9270 -0.0278 -363.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.9300 -0.0279 -365.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.9360 -0.0281 -368.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.9405 -0.0282 -370.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.9435 -0.0283 -371.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.9480 -0.0284 -373.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.9525 -0.0286 -375.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.9600 -0.0288 -378.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.9690 -0.0291 -381.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.9720 -0.0292 -383.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.9750 -0.0292 -385.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.9750 -0.0292 -386.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.9780 -0.0293 -387.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.9795 -0.0294 -388.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.9840 -0.0295 -389.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.9870 -0.0296 -390.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.9915 -0.0297 -392.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.9945 -0.0298 -393.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.9975 -0.0299 -395.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.9990 -0.0300 -396.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.0035 -0.0301 -397.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.0080 -0.0302 -398.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.0095 -0.0303 -400.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.0125 -0.0304 -401.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.0170 -0.0305 -403.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.0215 -0.0306 -404.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.0245 -0.0307 -406.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.0320 -0.0310 -408.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.0305 -0.0309 -409.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.0350 -0.0310 -411.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.0380 -0.0311 -411.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.0395 -0.0312 -412.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.0425 -0.0313 -413.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.0425 -0.0313 -414.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.0470 -0.0314 -415.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.0500 -0.0315 -416.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.0500 -0.0315 -417.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.0530 -0.0316 -418.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.0575 -0.0317 -420.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.0605 -0.0318 -421.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.0620 -0.0319 -421.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.0620 -0.0319 -422.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.0635 -0.0319 -422.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.0650 -0.0319 -423.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.0665 -0.0320 -424.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.0710 -0.0321 -425.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.0725 -0.0322 -426.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.0725 -0.0322 -426.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.0740 -0.0322 -427.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.0770 -0.0323 -427.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.0770 -0.0323 -428.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.0785 -0.0324 -429.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.0815 -0.0324 -430.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.0875 -0.0326 -431.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.0905 -0.0327 -432.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.0950 -0.0328 -434.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.0965 -0.0329 -435.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.0995 -0.0330 -436.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.1010 -0.0330 -438.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.1055 -0.0332 -439.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.1085 -0.0333 -440.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.1115 -0.0333 -441.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.1145 -0.0334 -442.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.1190 -0.0336 -444.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.1250 -0.0338 -446.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.1280 -0.0338 -448.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.1355 -0.0341 -450.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.1415 -0.0342 -452.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.1445 -0.0343 -454.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.1475 -0.0344 -455.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.1505 -0.0345 -457.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.1550 -0.0347 -458.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.1595 -0.0348 -460.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.1625 -0.0349 -461.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.1670 -0.0350 -463.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.1700 -0.0351 -464.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.1730 -0.0352 -465.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.1790 -0.0354 -467.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.1790 -0.0354 -468.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.1820 -0.0355 -469.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.1835 -0.0355 -470.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.1880 -0.0356 -471.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.1880 -0.0356 -472.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.1895 -0.0357 -472.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.1910 -0.0357 -473.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.1910 -0.0357 -473.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.1910 -0.0357 -474.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.1925 -0.0358 -474.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.1940 -0.0358 -474.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.1955 -0.0359 -475.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.1955 -0.0359 -475.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.1985 -0.0360 -476.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.1985 -0.0360 -476.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2000 -0.0360 -477.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2030 -0.0361 -478.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2060 -0.0362 -479.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2060 -0.0362 -479.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2060 -0.0362 -479.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2075 -0.0362 -480.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2075 -0.0362 -480.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2105 -0.0363 -480.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2105 -0.0363 -480.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2120 -0.0364 -481.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2135 -0.0364 -482.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2165 -0.0365 -483.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2210 -0.0366 -484.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2255 -0.0368 -486.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2300 -0.0369 -487.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2300 -0.0369 -488.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2315 -0.0369 -489.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2330 -0.0370 -489.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2360 -0.0371 -490.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2375 -0.0371 -491.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2390 -0.0372 -491.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2405 -0.0372 -492.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2405 -0.0372 -493.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2420 -0.0373 -493.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2420 -0.0373 -493.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2405 -0.0372 -494.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2435 -0.0373 -494.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2450 -0.0374 -494.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2495 -0.0375 -495.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2510 -0.0375 -496.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2540 -0.0376 -496.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2540 -0.0376 -497.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2540 -0.0376 -497.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2555 -0.0377 -498.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2585 -0.0378 -498.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2600 -0.0378 -499.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2600 -0.0378 -500.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2630 -0.0379 -500.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2615 -0.0378 -501.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2615 -0.0378 -501.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2660 -0.0380 -501.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2660 -0.0380 -501.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2750 -0.0382 -504.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2720 -0.0382 -504.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2765 -0.0383 -505.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2765 -0.0383 -506.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2825 -0.0385 -507.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2795 -0.0384 -507.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2840 -0.0385 -508.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2840 -0.0385 -508.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2855 -0.0386 -509.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2885 -0.0387 -509.5000 0.5000 0.4770 0.0040 0.0020 0.0001
