#H err_H B err_B
2188793939.5866532326 87423776.1980637014 -656.0000000000 19.6800000000
2193798805.7216181755 87623678.1287681758 -657.5000000000 19.7250000000
2197135371.6145300865 87756946.0622708350 -658.5000000000 19.7550000000
2203808528.5575866699 88023481.9735677540 -660.5000000000 19.8150000000
2208813388.4032435417 88223383.8931992948 -662.0000000000 19.8600000000
2212149970.0194258690 88356651.8543842137 -663.0000000000 19.8900000000
2215486545.3463001251 88489919.8044962287 -664.0000000000 19.9200000000
2218823117.5285201073 88623187.7490717769 -665.0000000000 19.9500000000
2222159689.7107400894 88756455.6936473399 -666.0000000000 19.9800000000
2227164549.5563974380 88956357.6132788807 -667.5000000000 20.0250000000
2233837700.2101454735 89222893.5135029107 -669.5000000000 20.0850000000
2238842563.2004566193 89422795.4386709183 -671.0000000000 20.1300000000
2248852279.7471165657 89822599.2723975778 -674.0000000000 20.2200000000
2258862012.0170474052 90222403.1338065118 -677.0000000000 20.3100000000
2267203447.1895785332 90555573.0035500675 -679.5000000000 20.3850000000
2275544885.5067639351 90888742.8788300753 -682.0000000000 20.4600000000
2282218033.0158576965 91155278.7735176384 -684.0000000000 20.5200000000
2288891180.5249519348 91421814.6682052165 -686.0000000000 20.5800000000
2293896043.5152630806 91621716.5933732390 -687.5000000000 20.6250000000
2300569194.1690115929 91888252.4935972393 -689.5000000000 20.6850000000
2305574060.3039765358 92088154.4243016988 -691.0000000000 20.7300000000
2308910635.6308507919 92221422.3744137138 -692.0000000000 20.7600000000
2313915495.4765081406 92421324.2940452695 -693.5000000000 20.8050000000
2322256927.5043849945 92754494.1582523733 -696.0000000000 20.8800000000
2330598365.8215703964 93087664.0335323960 -698.5000000000 20.9550000000
2337271516.4753184319 93354199.9337564111 -700.5000000000 21.0150000000
2345612951.6478495598 93687369.8034999818 -703.0000000000 21.0900000000
2353954386.8203811646 94020539.6732435375 -705.5000000000 21.1650000000
2358959249.8106923103 94220441.5984115452 -707.0000000000 21.2100000000
2362295825.1375660896 94353709.5485235602 -708.0000000000 21.2400000000
2367300688.1278772354 94553611.4736915678 -709.5000000000 21.2850000000
2373973832.4923176765 94820147.3628426790 -711.5000000000 21.3450000000
2382315267.6648488045 95153317.2325862646 -714.0000000000 21.4200000000
2388988424.6079049110 95419853.1438831687 -716.0000000000 21.4800000000
2392324996.7901248932 95553121.0884587318 -717.0000000000 21.5100000000
2393993290.7428703308 95619755.0745876133 -717.5000000000 21.5250000000
2397329866.0697445869 95753023.0246996433 -718.5000000000 21.5550000000
2402334722.7707476616 95952924.9387947470 -720.0000000000 21.6000000000
2407339573.1824421883 96152826.8418169469 -721.5000000000 21.6450000000
2414012730.1254987717 96419362.7531138510 -723.5000000000 21.7050000000
2417349302.3077187538 96552630.6976894289 -724.5000000000 21.7350000000
2420685883.9239010811 96685898.6588743180 -725.5000000000 21.7650000000
2425690743.7695579529 96885800.5785058737 -727.0000000000 21.8100000000
2429027315.9517779350 97019068.5230814517 -728.0000000000 21.8400000000
2435700463.4608721733 97285604.4177689999 -730.0000000000 21.9000000000
2440705323.3065295219 97485506.3374005556 -731.5000000000 21.9450000000
2444041901.7780575752 97618774.2930490375 -732.5000000000 21.9750000000
2452383333.8059349060 97951944.1572561413 -735.0000000000 22.0500000000
2457388190.5069375038 98151846.0713512599 -736.5000000000 22.0950000000
2465729631.9687771797 98485015.9521677345 -739.0000000000 22.1700000000
2470734494.9590883255 98684917.8773357272 -740.5000000000 22.2150000000
2475739357.9493994713 98884819.8025037348 -742.0000000000 22.2600000000
2479075926.9869651794 99018087.7415428460 -743.0000000000 22.2900000000
2484080789.9772763252 99217989.6667108685 -744.5000000000 22.3350000000
2487417368.4488048553 99351257.6223593056 -745.5000000000 22.3650000000
2494090509.6685905457 99617793.5059739947 -747.5000000000 22.4250000000
2500763663.4669928551 99884329.4117344469 -749.5000000000 22.4850000000
2505768520.1679959297 100084231.3258295506 -751.0000000000 22.5300000000
2510773376.8689990044 100284133.2399246544 -752.5000000000 22.5750000000
2517446536.9567093849 100550669.1567580253 -754.5000000000 22.6350000000
2524119675.0318412781 100817205.0348362327 -756.5000000000 22.6950000000
2530792831.9748978615 101083740.9461331517 -758.5000000000 22.7550000000
2535797682.3865923882 101283642.8491553664 -760.0000000000 22.8000000000
2542470836.1849946976 101550178.7549158186 -762.0000000000 22.8600000000
2547475702.3199601173 101750080.6856202930 -763.5000000000 22.9050000000
2549143986.8387432098 101816714.6551398337 -764.0000000000 22.9200000000
2554148843.5397462845 102016616.5692349523 -765.5000000000 22.9650000000
2559153706.5300574303 102216518.4944029748 -767.0000000000 23.0100000000
2567495135.4132804871 102549688.3530736268 -769.5000000000 23.0850000000
2577504858.2492485046 102949492.1978732049 -772.5000000000 23.1750000000
2585846296.5664339066 103282662.0731532276 -775.0000000000 23.2500000000
2590851153.2674369812 103482563.9872483313 -776.5000000000 23.2950000000
2597524307.0658392906 103749099.8930087984 -778.5000000000 23.3550000000
2602529173.2008047104 103949001.8237132430 -780.0000000000 23.4000000000
2607534029.9018073082 104148903.7378083616 -781.5000000000 23.4450000000
2609202308.1312823296 104215537.6962550282 -782.0000000000 23.4600000000
2615875446.2064142227 104482073.5743332207 -784.0000000000 23.5200000000
2625885175.3316907883 104881877.4302057028 -787.0000000000 23.6100000000
2635894907.6016211510 105281681.2916146070 -790.0000000000 23.7000000000
2647572905.5224099159 105748119.0893243998 -793.5000000000 23.8050000000
2655914321.8270168304 106081288.9258492589 -796.0000000000 23.8800000000
2670928920.2319126129 106680994.7179626524 -800.5000000000 24.0150000000
2682606924.4420099258 107147432.5267453194 -804.0000000000 24.1200000000
2694284944.3753771782 107613870.3632102460 -807.5000000000 24.2250000000
2700958088.7398171425 107880406.2523613572 -809.5000000000 24.2850000000
2700958085.5951633453 107880406.2468249202 -809.5000000000 24.2850000000
2709299523.9123487473 108213576.1221049130 -812.0000000000 24.3600000000
2710967805.2864775658 108280210.0860880315 -812.5000000000 24.3750000000
2710967802.1418232918 108280210.0805515796 -812.5000000000 24.3750000000
2714304374.3240432739 108413478.0251271278 -813.5000000000 24.4050000000
2715972658.8428263664 108480111.9946466982 -814.0000000000 24.4200000000
2720977512.3991751671 108680013.9032053500 -815.5000000000 24.4650000000
2730987244.6691055298 109079817.7646142691 -818.5000000000 24.5550000000
2732655519.7539262772 109146451.7175244689 -819.0000000000 24.5700000000
2739328660.9737124443 109412987.6011391282 -821.0000000000 24.6300000000
2754343262.5232625008 110012693.3987889588 -825.5000000000 24.7650000000
2761016403.7430481911 110279229.2824036330 -827.5000000000 24.8250000000
2759348100.3563408852 110212595.2796653658 -827.0000000000 24.8100000000
2766021251.0100889206 110479131.1798893958 -829.0000000000 24.8700000000
2774362698.7612366676 110812301.0717787594 -831.5000000000 24.9450000000
2771026101.4217839241 110679033.0829116106 -830.5000000000 24.9150000000
2789377284.5875158310 111412006.8417463303 -836.0000000000 25.0800000000
2792713850.4804277420 111545274.7752489895 -837.0000000000 25.1100000000
2799387004.2788300514 111811810.6810094565 -839.0000000000 25.1700000000
2802723576.4610500336 111945078.6255850196 -840.0000000000 25.2000000000
2806060148.6432704926 112078346.5701605678 -841.0000000000 25.2300000000
2811065008.4889273643 112278248.4897921234 -842.5000000000 25.2750000000
2804391829.5332922935 112011712.5397400707 -840.5000000000 25.2150000000
2812733264.7058234215 112344882.4094836414 -843.0000000000 25.2900000000
2816069827.4540810585 112478150.3374498487 -844.0000000000 25.3200000000
2821074693.5890464783 112678052.2681542933 -845.5000000000 25.3650000000
2837757589.0913414955 113344392.0519330353 -850.5000000000 25.5150000000
2836089282.5599799156 113277758.0436583459 -850.0000000000 25.5000000000
2846099011.6852564812 113677561.8995308131 -853.0000000000 25.5900000000
2846098983.3833699226 113677561.8497027606 -853.0000000000 25.5900000000
2867786735.5866680145 114543803.5475766063 -859.5000000000 25.7850000000
2866118429.0553064346 114477169.5393019021 -859.0000000000 25.7700000000
2867786704.1401271820 114543803.4922121018 -859.5000000000 25.7850000000
2872791560.8411297798 114743705.4063072056 -861.0000000000 25.8300000000
2877796423.8314409256 114943607.3314752281 -862.5000000000 25.8750000000
2882801289.9664063454 115143509.2621796876 -864.0000000000 25.9200000000
2889474446.9094629288 115410045.1734766066 -866.0000000000 25.9800000000
2897815900.9499187469 115743215.0764388591 -868.5000000000 26.0550000000
2887806146.6674094200 115343411.1762747914 -865.5000000000 25.9650000000
2901152463.6981763840 115876483.0044050813 -869.5000000000 26.0850000000
2906157326.6884875298 116076384.9295730889 -871.0000000000 26.1300000000
2894479291.0318493843 115609947.0654259175 -867.5000000000 26.0250000000
2897815866.3587236404 115743215.0155379027 -868.5000000000 26.0550000000
2902820726.2043805122 115943116.9351694733 -870.0000000000 26.1000000000
2902820716.7704181671 115943116.9185601324 -870.0000000000 26.1000000000
2917835330.8985843658 116542822.7383557558 -874.5000000000 26.2350000000
2906157292.0972924232 116076384.8686721474 -871.0000000000 26.1300000000
2922840181.3102793694 116742724.6413779706 -876.0000000000 26.2800000000
2914498717.8358612061 116409554.7218063623 -873.5000000000 26.2050000000
2919503577.6815185547 116609456.6414379179 -875.0000000000 26.2500000000
2931181607.0488481522 117075894.4945122004 -878.5000000000 26.3550000000
2934518179.2310686111 117209162.4390877485 -879.5000000000 26.3850000000
2934518176.0864143372 117209162.4335513115 -879.5000000000 26.3850000000
2941191333.0294709206 117475698.3448482305 -881.5000000000 26.4450000000
2936186448.0265808105 117275796.3809250593 -880.0000000000 26.4000000000
2942859604.9696373940 117542332.2922219783 -882.0000000000 26.4600000000
2942859586.1017127037 117542332.2590032667 -882.0000000000 26.4600000000
2954537615.4690427780 118008770.1120775491 -885.5000000000 26.5650000000
2957874178.2173004150 118142038.0400437415 -886.5000000000 26.5950000000
2962879031.7736492157 118341939.9486024082 -888.0000000000 26.6400000000
2957874156.2047219276 118142038.0012886077 -886.5000000000 26.5950000000
2971220473.2354888916 118675109.8294188827 -890.5000000000 26.7150000000
2962879006.6164164543 118341939.9043108225 -888.0000000000 26.6400000000
2981230192.9268026352 119074913.6686820090 -893.5000000000 26.8050000000
2982898471.1562776566 119141547.6271286607 -894.0000000000 26.8200000000
2974557001.3925514221 118808377.6964841485 -891.5000000000 26.7450000000
2992908197.1368999481 119541351.4774646759 -897.0000000000 26.9100000000
2981230152.0462999344 119074913.5967081636 -893.5000000000 26.8050000000
2986235027.6152272224 119274815.5440219790 -895.0000000000 26.8500000000
2984566724.2285199165 119208181.5412837118 -894.5000000000 26.8350000000
3001249622.8754687309 119874521.3305988908 -899.5000000000 26.9850000000
2992908156.2563967705 119541351.4054908305 -897.0000000000 26.9100000000
2994576440.7751798630 119607985.3750103861 -897.5000000000 26.9250000000
2997913009.8127455711 119741253.3140494972 -898.5000000000 26.9550000000
3012927617.6516036987 120340959.1227722317 -903.0000000000 27.0900000000
3016264167.8212451935 120474227.0285926461 -904.0000000000 27.1200000000
3021269015.0882859230 120674128.9260784090 -905.5000000000 27.1650000000
3026273874.9339432716 120874030.8457099646 -907.0000000000 27.2100000000
3031278728.4902920723 121073932.7542686164 -908.5000000000 27.2550000000
3034615300.6725120544 121207200.6988441795 -909.5000000000 27.2850000000
3046293314.3165712357 121673638.5242362171 -913.0000000000 27.3900000000
3052966468.1149735451 121940174.4299966693 -915.0000000000 27.4500000000
3054634740.0551404953 122006808.3773704320 -915.5000000000 27.4650000000
3047961557.9548511505 121740272.4217819273 -913.5000000000 27.4050000000
3054634708.6085996628 122006808.3220059425 -915.5000000000 27.4650000000
3074654179.4377689362 122806416.0558966845 -921.5000000000 27.6450000000
3081327323.8022089005 123072951.9450477809 -923.5000000000 27.7050000000
3069649272.4223003387 122606514.0532183796 -920.0000000000 27.6000000000
3088000465.0219945908 123339487.8286624551 -925.5000000000 27.7650000000
3082995580.0191049576 123139585.8647392839 -924.0000000000 27.7200000000
3094673606.2417807579 123606023.7122771144 -927.5000000000 27.8250000000
3101346747.4615664482 123872559.5958917886 -929.5000000000 27.8850000000
3089668702.3709664345 123406121.7151352763 -926.0000000000 27.7800000000
3091336983.7450952530 123472755.6791183800 -926.5000000000 27.7950000000
3094673549.6380071640 123606023.6126210392 -927.5000000000 27.8250000000
3099678415.7729725838 123805925.5433255136 -929.0000000000 27.8700000000
3104683272.4739751816 124005827.4574206173 -930.5000000000 27.9150000000
3128039296.6174402237 124938703.1026682109 -937.5000000000 28.1250000000
3121366117.6618051529 124672167.1526161581 -935.5000000000 28.0650000000
3133044128.1612105370 125138604.9724717438 -939.0000000000 28.1700000000
3141385553.8997793198 125471774.8256059587 -941.5000000000 28.2450000000
3156400146.0153670311 126071480.6066464335 -946.0000000000 28.3800000000
3144722097.7801127434 125605042.7203534544 -942.5000000000 28.2750000000
3148058673.1069865227 125738310.6704654694 -943.5000000000 28.3050000000
3149726954.4811153412 125804944.6344485730 -944.0000000000 28.3200000000
3156400105.1348638535 126071480.5346726030 -946.0000000000 28.3800000000
3154731798.6035022736 126004846.5263978839 -945.5000000000 28.3650000000
3163073246.3546495438 126338016.4182872772 -948.0000000000 28.4400000000
3161404955.5465583801 126271382.4376948178 -947.5000000000 28.4250000000
3171414694.1057972908 126671186.3101766258 -950.5000000000 28.5150000000
3174751282.0112876892 126804454.2824344337 -951.5000000000 28.5450000000
3169746409.5870141983 126604552.3406570703 -950.0000000000 28.5000000000
3159736664.7384676933 126204748.4571023583 -947.0000000000 28.4100000000
3163073243.2099957466 126338016.4127508253 -948.0000000000 28.4400000000
3176419572.8193788528 126871088.2630268931 -952.0000000000 28.5600000000
3174751282.0112876892 126804454.2824344337 -951.5000000000 28.5450000000
3159736664.7384676933 126204748.4571023583 -947.0000000000 28.4100000000
3161404955.5465583801 126271382.4376948178 -947.5000000000 28.4250000000
3164741540.3073949814 126404650.4044161588 -948.5000000000 28.4550000000
3176419572.8193788528 126871088.2630268931 -952.0000000000 28.5600000000
3161404955.5465583801 126271382.4376948178 -947.5000000000 28.4250000000
3163073249.4993038177 126338016.4238237143 -948.0000000000 28.4400000000
3163073246.3546495438 126338016.4182872772 -948.0000000000 28.4400000000
3168078118.7789230347 126537918.3600646257 -949.5000000000 28.4850000000
3159736664.7384676933 126204748.4571023583 -947.0000000000 28.4100000000
3171414697.2504515648 126671186.3157130629 -950.5000000000 28.5150000000
3169746409.5870141983 126604552.3406570703 -950.0000000000 28.5000000000
3168078118.7789230347 126537918.3600646257 -949.5000000000 28.4850000000
3174751282.0112876892 126804454.2824344337 -951.5000000000 28.5450000000
